X,Y,Z
402130.65459560807,4442990.384806265,180.00003146123373
402130.65459560807,4442993.384806265,180.00003146123373
402130.65459560807,4442996.384806265,180.00003146123373
402130.65459560807,4442999.384806265,180.00003146123373
402130.65459560807,4443002.384806265,180.00003146123373
402130.65459560807,4443005.384806265,180.00003146123373
402130.65459560807,4443008.384806265,180.00003146123373
402130.65459560807,4443011.384806265,180.00003146123373
402130.65459560807,4443014.384806265,180.00003146123373
402130.65459560807,4443017.384806265,180.00003146123373
402130.65459560807,4443020.384806265,180.00003146123373
402130.65459560807,4443023.384806265,180.00003146123373
402130.65459560807,4443026.384806265,180.00003146123373
402130.65459560807,4443029.384806265,180.00003146123373
402130.65459560807,4443032.384806265,180.00003146123373
402130.65459560807,4443035.384806265,180.00003146123373
402130.65459560807,4443038.384806265,180.00003146123373
402130.65459560807,4443041.384806265,180.00003146123373
402130.65459560807,4443044.384806265,180.00003146123373
402130.65459560807,4443047.384806265,180.00003146123373
402130.65459560807,4443050.384806265,180.00003146123373
402130.65459560807,4443053.384806265,180.00003146123373
402130.65459560807,4443056.384806265,180.00003146123373
402130.65459560807,4443059.384806265,180.00003146123373
402130.65459560807,4443062.384806265,180.00003146123373
402130.65459560807,4443065.384806265,180.00003146123373
402130.65459560807,4443068.384806265,180.00003146123373
402130.65459560807,4443071.384806265,180.00003146123373
402130.65459560807,4443074.384806265,180.00003146123373
402130.65459560807,4443077.384806265,180.00003146123373
402130.65459560807,4443080.384806265,180.00003146123373
402130.65459560807,4443083.384806265,180.00003146123373
402130.65459560807,4443086.384806265,180.00003146123373
402130.65459560807,4443089.384806265,180.00003146123373
402130.65459560807,4443092.384806265,180.00003146123373
402130.65459560807,4443095.384806265,180.00003146123373
402130.65459560807,4443098.384806265,180.00003146123373
402130.65459560807,4443101.384806265,180.00003146123373
402130.65459560807,4443104.384806265,180.00003146123373
402130.65459560807,4443107.384806265,180.00003146123373
402130.65459560807,4443110.384806265,180.00003146123373
402130.65459560807,4443113.384806265,180.00003146123373
402130.65459560807,4443116.384806265,180.00003146123373
402133.65459560807,4442814.384806265,180.00003146123373
402133.65459560807,4442817.384806265,180.00003146123373
402133.65459560807,4442971.884806265,180.00003146123373
402133.65459560807,4442974.884806265,180.00003146123373
402133.65459560807,4442977.884806265,180.00003146123373
402133.65459560807,4442980.884806265,180.00003146123373
402133.65459560807,4442983.884806265,180.00003146123373
402133.65459560807,4442986.884806265,180.00003146123373
402133.65459560807,4442989.884806265,180.00003146123373
402133.65459560807,4442992.884806265,180.00003146123373
402133.65459560807,4442995.884806265,180.00003146123373
402133.65459560807,4442998.884806265,180.00003146123373
402133.65459560807,4443001.884806265,180.00003146123373
402133.65459560807,4443004.884806265,180.00003146123373
402133.65459560807,4443007.884806265,180.00003146123373
402133.65459560807,4443010.884806265,180.00003146123373
402133.65459560807,4443013.884806265,180.00003146123373
402133.65459560807,4443016.884806265,180.00003146123373
402133.65459560807,4443019.884806265,180.00003146123373
402133.65459560807,4443022.884806265,180.00003146123373
402133.65459560807,4443025.884806265,180.00003146123373
402133.65459560807,4443028.884806265,180.00003146123373
402133.65459560807,4443031.884806265,180.00003146123373
402133.65459560807,4443034.884806265,180.00003146123373
402133.65459560807,4443037.884806265,180.00003146123373
402133.65459560807,4443040.884806265,180.00003146123373
402133.65459560807,4443043.884806265,180.00003146123373
402133.65459560807,4443046.884806265,180.00003146123373
402133.65459560807,4443049.884806265,180.00003146123373
402133.65459560807,4443052.884806265,180.00003146123373
402133.65459560807,4443055.884806265,180.00003146123373
402133.65459560807,4443058.884806265,180.00003146123373
402133.65459560807,4443061.884806265,180.00003146123373
402133.65459560807,4443064.884806265,180.00003146123373
402133.65459560807,4443067.884806265,180.00003146123373
402133.65459560807,4443070.884806265,180.00003146123373
402133.65459560807,4443073.884806265,180.00003146123373
402133.65459560807,4443076.884806265,180.00003146123373
402133.65459560807,4443079.884806265,180.00003146123373
402133.65459560807,4443082.884806265,180.00003146123373
402133.65459560807,4443085.884806265,180.00003146123373
402133.65459560807,4443088.884806265,180.00003146123373
402133.65459560807,4443091.884806265,180.00003146123373
402133.65459560807,4443094.884806265,180.00003146123373
402133.65459560807,4443097.884806265,180.00003146123373
402133.65459560807,4443100.884806265,180.00003146123373
402133.65459560807,4443103.884806265,180.00003146123373
402133.65459560807,4443106.884806265,180.00003146123373
402133.65459560807,4443109.884806265,180.00003146123373
402133.65459560807,4443112.884806265,180.00003146123373
402133.65459560807,4443115.884806265,180.00003146123373
402136.65459560807,4442814.384806265,180.00003146123373
402136.65459560807,4442971.884806265,180.00003146123373
402136.65459560807,4442974.884806265,180.00003146123373
402136.65459560807,4442977.884806265,180.00003146123373
402136.65459560807,4442980.884806265,180.00003146123373
402136.65459560807,4442983.884806265,180.00003146123373
402136.65459560807,4442986.884806265,180.00003146123373
402136.65459560807,4442989.884806265,180.00003146123373
402136.65459560807,4442992.884806265,180.00003146123373
402136.65459560807,4442995.884806265,180.00003146123373
402136.65459560807,4442998.884806265,180.00003146123373
402136.65459560807,4443001.884806265,180.00003146123373
402136.65459560807,4443004.884806265,180.00003146123373
402136.65459560807,4443007.884806265,180.00003146123373
402136.65459560807,4443010.884806265,180.00003146123373
402136.65459560807,4443013.884806265,180.00003146123373
402136.65459560807,4443016.884806265,180.00003146123373
402136.65459560807,4443019.884806265,180.00003146123373
402136.65459560807,4443022.884806265,180.00003146123373
402136.65459560807,4443025.884806265,180.00003146123373
402136.65459560807,4443028.884806265,180.00003146123373
402136.65459560807,4443031.884806265,180.00003146123373
402136.65459560807,4443034.884806265,180.00003146123373
402136.65459560807,4443037.884806265,180.00003146123373
402136.65459560807,4443040.884806265,180.00003146123373
402136.65459560807,4443043.884806265,180.00003146123373
402136.65459560807,4443046.884806265,180.00003146123373
402136.65459560807,4443049.884806265,180.00003146123373
402136.65459560807,4443052.884806265,180.00003146123373
402136.65459560807,4443055.884806265,180.00003146123373
402136.65459560807,4443058.884806265,180.00003146123373
402136.65459560807,4443061.884806265,180.00003146123373
402136.65459560807,4443064.884806265,180.00003146123373
402136.65459560807,4443067.884806265,180.00003146123373
402136.65459560807,4443070.884806265,180.00003146123373
402136.65459560807,4443073.884806265,180.00003146123373
402136.65459560807,4443076.884806265,180.00003146123373
402136.65459560807,4443079.884806265,180.00003146123373
402136.65459560807,4443082.884806265,180.00003146123373
402136.65459560807,4443085.884806265,180.00003146123373
402136.65459560807,4443088.884806265,180.00003146123373
402136.65459560807,4443091.884806265,180.00003146123373
402136.65459560807,4443094.884806265,180.00003146123373
402136.65459560807,4443097.884806265,180.00003146123373
402136.65459560807,4443100.884806265,180.00003146123373
402136.65459560807,4443103.884806265,180.00003146123373
402136.65459560807,4443106.884806265,180.00003146123373
402136.65459560807,4443109.884806265,180.00003146123373
402136.65459560807,4443112.884806265,180.00003146123373
402136.65459560807,4443115.884806265,180.00003146123373
402139.65459560807,4442814.384806265,180.00003146123373
402139.65459560807,4442975.384806265,180.00003146123373
402139.65459560807,4442978.384806265,180.00003146123373
402139.65459560807,4442981.384806265,180.00003146123373
402139.65459560807,4442984.384806265,180.00003146123373
402139.65459560807,4442987.384806265,180.00003146123373
402139.65459560807,4442990.384806265,180.00003146123373
402139.65459560807,4442993.384806265,180.00003146123373
402139.65459560807,4442996.384806265,180.00003146123373
402139.65459560807,4442999.384806265,180.00003146123373
402139.65459560807,4443002.384806265,180.00003146123373
402139.65459560807,4443005.384806265,180.00003146123373
402139.65459560807,4443008.384806265,180.00003146123373
402139.65459560807,4443011.384806265,180.00003146123373
402139.65459560807,4443014.384806265,180.00003146123373
402139.65459560807,4443017.384806265,180.00003146123373
402139.65459560807,4443020.384806265,180.00003146123373
402139.65459560807,4443023.384806265,180.00003146123373
402139.65459560807,4443026.384806265,180.00003146123373
402139.65459560807,4443029.384806265,180.00003146123373
402139.65459560807,4443032.384806265,180.00003146123373
402139.65459560807,4443035.384806265,180.00003146123373
402139.65459560807,4443038.384806265,180.00003146123373
402139.65459560807,4443041.384806265,180.00003146123373
402139.65459560807,4443044.384806265,180.00003146123373
402139.65459560807,4443047.384806265,180.00003146123373
402139.65459560807,4443050.384806265,180.00003146123373
402139.65459560807,4443053.384806265,180.00003146123373
402139.65459560807,4443056.384806265,180.00003146123373
402139.65459560807,4443059.384806265,180.00003146123373
402139.65459560807,4443062.384806265,180.00003146123373
402139.65459560807,4443065.384806265,180.00003146123373
402139.65459560807,4443068.384806265,180.00003146123373
402139.65459560807,4443071.384806265,180.00003146123373
402139.65459560807,4443074.384806265,180.00003146123373
402139.65459560807,4443077.384806265,180.00003146123373
402139.65459560807,4443080.384806265,180.00003146123373
402139.65459560807,4443083.384806265,180.00003146123373
402139.65459560807,4443086.384806265,180.00003146123373
402139.65459560807,4443089.384806265,180.00003146123373
402139.65459560807,4443092.384806265,180.00003146123373
402139.65459560807,4443095.384806265,180.00003146123373
402139.65459560807,4443098.384806265,180.00003146123373
402139.65459560807,4443101.384806265,180.00003146123373
402139.65459560807,4443104.384806265,180.00003146123373
402139.65459560807,4443107.384806265,180.00003146123373
402139.65459560807,4443110.384806265,180.00003146123373
402139.65459560807,4443113.384806265,180.00003146123373
402139.65459560807,4443116.384806265,180.00003146123373
402142.65459560807,4442814.384806265,180.00003146123373
402142.65459560807,4442976.384806265,180.00003146123373
402142.65459560807,4442979.384806265,180.00003146123373
402142.65459560807,4442982.384806265,180.00003146123373
402142.65459560807,4442985.384806265,180.00003146123373
402142.65459560807,4442988.384806265,180.00003146123373
402142.65459560807,4442991.384806265,180.00003146123373
402142.65459560807,4442994.384806265,180.00003146123373
402142.65459560807,4442997.384806265,180.00003146123373
402142.65459560807,4443000.384806265,180.00003146123373
402142.65459560807,4443003.384806265,180.00003146123373
402142.65459560807,4443006.384806265,180.00003146123373
402142.65459560807,4443009.384806265,180.00003146123373
402142.65459560807,4443012.384806265,180.00003146123373
402142.65459560807,4443015.384806265,180.00003146123373
402142.65459560807,4443018.384806265,180.00003146123373
402142.65459560807,4443021.384806265,180.00003146123373
402142.65459560807,4443024.384806265,180.00003146123373
402142.65459560807,4443027.384806265,180.00003146123373
402142.65459560807,4443030.384806265,180.00003146123373
402142.65459560807,4443033.384806265,180.00003146123373
402142.65459560807,4443036.384806265,180.00003146123373
402142.65459560807,4443039.384806265,180.00003146123373
402142.65459560807,4443042.384806265,180.00003146123373
402142.65459560807,4443045.384806265,180.00003146123373
402142.65459560807,4443048.384806265,180.00003146123373
402142.65459560807,4443051.384806265,180.00003146123373
402142.65459560807,4443054.384806265,180.00003146123373
402142.65459560807,4443057.384806265,180.00003146123373
402142.65459560807,4443060.384806265,180.00003146123373
402142.65459560807,4443063.384806265,180.00003146123373
402142.65459560807,4443066.384806265,180.00003146123373
402142.65459560807,4443069.384806265,180.00003146123373
402142.65459560807,4443072.384806265,180.00003146123373
402142.65459560807,4443075.384806265,180.00003146123373
402142.65459560807,4443078.384806265,180.00003146123373
402142.65459560807,4443081.384806265,180.00003146123373
402142.65459560807,4443084.384806265,180.00003146123373
402142.65459560807,4443087.384806265,180.00003146123373
402142.65459560807,4443090.384806265,180.00003146123373
402142.65459560807,4443093.384806265,180.00003146123373
402142.65459560807,4443096.384806265,180.00003146123373
402142.65459560807,4443099.384806265,180.00003146123373
402142.65459560807,4443102.384806265,180.00003146123373
402142.65459560807,4443105.384806265,180.00003146123373
402142.65459560807,4443108.384806265,180.00003146123373
402142.65459560807,4443111.384806265,180.00003146123373
402142.65459560807,4443114.384806265,180.00003146123373
402142.65459560807,4443117.384806265,180.00003146123373
402145.65459560807,4442977.884806265,180.00003146123373
402145.65459560807,4442980.884806265,180.00003146123373
402145.65459560807,4442983.884806265,180.00003146123373
402145.65459560807,4442986.884806265,180.00003146123373
402145.65459560807,4442989.884806265,180.00003146123373
402145.65459560807,4442992.884806265,180.00003146123373
402145.65459560807,4442995.884806265,180.00003146123373
402145.65459560807,4442998.884806265,180.00003146123373
402145.65459560807,4443001.884806265,180.00003146123373
402145.65459560807,4443004.884806265,180.00003146123373
402145.65459560807,4443007.884806265,180.00003146123373
402145.65459560807,4443010.884806265,180.00003146123373
402145.65459560807,4443013.884806265,180.00003146123373
402145.65459560807,4443016.884806265,180.00003146123373
402145.65459560807,4443019.884806265,180.00003146123373
402145.65459560807,4443022.884806265,180.00003146123373
402145.65459560807,4443025.884806265,180.00003146123373
402145.65459560807,4443028.884806265,180.00003146123373
402145.65459560807,4443031.884806265,180.00003146123373
402145.65459560807,4443034.884806265,180.00003146123373
402145.65459560807,4443037.884806265,180.00003146123373
402145.65459560807,4443040.884806265,180.00003146123373
402145.65459560807,4443043.884806265,180.00003146123373
402145.65459560807,4443046.884806265,180.00003146123373
402145.65459560807,4443049.884806265,180.00003146123373
402145.65459560807,4443052.884806265,180.00003146123373
402145.65459560807,4443055.884806265,180.00003146123373
402145.65459560807,4443058.884806265,180.00003146123373
402145.65459560807,4443061.884806265,180.00003146123373
402145.65459560807,4443064.884806265,180.00003146123373
402145.65459560807,4443067.884806265,180.00003146123373
402145.65459560807,4443070.884806265,180.00003146123373
402145.65459560807,4443073.884806265,180.00003146123373
402145.65459560807,4443076.884806265,180.00003146123373
402145.65459560807,4443079.884806265,180.00003146123373
402145.65459560807,4443082.884806265,180.00003146123373
402145.65459560807,4443085.884806265,180.00003146123373
402145.65459560807,4443088.884806265,180.00003146123373
402145.65459560807,4443091.884806265,180.00003146123373
402145.65459560807,4443094.884806265,180.00003146123373
402145.65459560807,4443097.884806265,180.00003146123373
402145.65459560807,4443100.884806265,180.00003146123373
402145.65459560807,4443103.884806265,180.00003146123373
402145.65459560807,4443106.884806265,180.00003146123373
402145.65459560807,4443109.884806265,180.00003146123373
402145.65459560807,4443112.884806265,180.00003146123373
402145.65459560807,4443115.884806265,180.00003146123373
402148.65459560807,4442850.884806265,180.00003146123373
402148.65459560807,4442977.884806265,180.00003146123373
402148.65459560807,4442980.884806265,180.00003146123373
402148.65459560807,4442983.884806265,180.00003146123373
402148.65459560807,4442986.884806265,180.00003146123373
402148.65459560807,4442989.884806265,180.00003146123373
402148.65459560807,4442992.884806265,180.00003146123373
402148.65459560807,4442995.884806265,180.00003146123373
402148.65459560807,4442998.884806265,180.00003146123373
402148.65459560807,4443001.884806265,180.00003146123373
402148.65459560807,4443004.884806265,180.00003146123373
402148.65459560807,4443007.884806265,180.00003146123373
402148.65459560807,4443010.884806265,180.00003146123373
402148.65459560807,4443013.884806265,180.00003146123373
402148.65459560807,4443016.884806265,180.00003146123373
402148.65459560807,4443019.884806265,180.00003146123373
402148.65459560807,4443022.884806265,180.00003146123373
402148.65459560807,4443025.884806265,180.00003146123373
402148.65459560807,4443028.884806265,180.00003146123373
402148.65459560807,4443031.884806265,180.00003146123373
402148.65459560807,4443034.884806265,180.00003146123373
402148.65459560807,4443037.884806265,180.00003146123373
402148.65459560807,4443040.884806265,180.00003146123373
402148.65459560807,4443043.884806265,180.00003146123373
402148.65459560807,4443046.884806265,180.00003146123373
402148.65459560807,4443049.884806265,180.00003146123373
402148.65459560807,4443052.884806265,180.00003146123373
402148.65459560807,4443055.884806265,180.00003146123373
402148.65459560807,4443058.884806265,180.00003146123373
402148.65459560807,4443061.884806265,180.00003146123373
402148.65459560807,4443064.884806265,180.00003146123373
402148.65459560807,4443067.884806265,180.00003146123373
402148.65459560807,4443070.884806265,180.00003146123373
402148.65459560807,4443073.884806265,180.00003146123373
402148.65459560807,4443076.884806265,180.00003146123373
402148.65459560807,4443079.884806265,180.00003146123373
402148.65459560807,4443082.884806265,180.00003146123373
402148.65459560807,4443085.884806265,180.00003146123373
402148.65459560807,4443088.884806265,180.00003146123373
402148.65459560807,4443091.884806265,180.00003146123373
402148.65459560807,4443094.884806265,180.00003146123373
402148.65459560807,4443097.884806265,180.00003146123373
402148.65459560807,4443100.884806265,180.00003146123373
402148.65459560807,4443103.884806265,180.00003146123373
402148.65459560807,4443106.884806265,180.00003146123373
402148.65459560807,4443109.884806265,180.00003146123373
402148.65459560807,4443112.884806265,180.00003146123373
402148.65459560807,4443115.884806265,180.00003146123373
402151.65459560807,4442977.884806265,180.00003146123373
402151.65459560807,4442980.884806265,180.00003146123373
402151.65459560807,4442983.884806265,180.00003146123373
402151.65459560807,4442986.884806265,180.00003146123373
402151.65459560807,4442989.884806265,180.00003146123373
402151.65459560807,4442992.884806265,180.00003146123373
402151.65459560807,4442995.884806265,180.00003146123373
402151.65459560807,4442998.884806265,180.00003146123373
402151.65459560807,4443001.884806265,180.00003146123373
402151.65459560807,4443004.884806265,180.00003146123373
402151.65459560807,4443007.884806265,180.00003146123373
402151.65459560807,4443010.884806265,180.00003146123373
402151.65459560807,4443013.884806265,180.00003146123373
402151.65459560807,4443016.884806265,180.00003146123373
402151.65459560807,4443019.884806265,180.00003146123373
402151.65459560807,4443022.884806265,180.00003146123373
402151.65459560807,4443025.884806265,180.00003146123373
402151.65459560807,4443028.884806265,180.00003146123373
402151.65459560807,4443031.884806265,180.00003146123373
402151.65459560807,4443034.884806265,180.00003146123373
402151.65459560807,4443037.884806265,180.00003146123373
402151.65459560807,4443040.884806265,180.00003146123373
402151.65459560807,4443043.884806265,180.00003146123373
402151.65459560807,4443046.884806265,180.00003146123373
402151.65459560807,4443049.884806265,180.00003146123373
402151.65459560807,4443052.884806265,180.00003146123373
402151.65459560807,4443055.884806265,180.00003146123373
402151.65459560807,4443058.884806265,180.00003146123373
402151.65459560807,4443061.884806265,180.00003146123373
402151.65459560807,4443064.884806265,180.00003146123373
402151.65459560807,4443067.884806265,180.00003146123373
402151.65459560807,4443070.884806265,180.00003146123373
402151.65459560807,4443073.884806265,180.00003146123373
402151.65459560807,4443076.884806265,180.00003146123373
402151.65459560807,4443079.884806265,180.00003146123373
402151.65459560807,4443082.884806265,180.00003146123373
402151.65459560807,4443085.884806265,180.00003146123373
402151.65459560807,4443088.884806265,180.00003146123373
402151.65459560807,4443091.884806265,180.00003146123373
402151.65459560807,4443094.884806265,180.00003146123373
402151.65459560807,4443097.884806265,180.00003146123373
402151.65459560807,4443100.884806265,180.00003146123373
402151.65459560807,4443103.884806265,180.00003146123373
402151.65459560807,4443106.884806265,180.00003146123373
402151.65459560807,4443109.884806265,180.00003146123373
402151.65459560807,4443112.884806265,180.00003146123373
402151.65459560807,4443115.884806265,180.00003146123373
402154.65459560807,4442977.884806265,180.00003146123373
402154.65459560807,4442980.884806265,180.00003146123373
402154.65459560807,4442983.884806265,180.00003146123373
402154.65459560807,4442986.884806265,180.00003146123373
402154.65459560807,4442989.884806265,180.00003146123373
402154.65459560807,4442992.884806265,180.00003146123373
402154.65459560807,4442995.884806265,180.00003146123373
402154.65459560807,4442998.884806265,180.00003146123373
402154.65459560807,4443001.884806265,180.00003146123373
402154.65459560807,4443004.884806265,180.00003146123373
402154.65459560807,4443007.884806265,180.00003146123373
402154.65459560807,4443010.884806265,180.00003146123373
402154.65459560807,4443013.884806265,180.00003146123373
402154.65459560807,4443016.884806265,180.00003146123373
402154.65459560807,4443019.884806265,180.00003146123373
402154.65459560807,4443022.884806265,180.00003146123373
402154.65459560807,4443025.884806265,180.00003146123373
402154.65459560807,4443028.884806265,180.00003146123373
402154.65459560807,4443031.884806265,180.00003146123373
402154.65459560807,4443034.884806265,180.00003146123373
402154.65459560807,4443037.884806265,180.00003146123373
402154.65459560807,4443040.884806265,180.00003146123373
402154.65459560807,4443043.884806265,180.00003146123373
402154.65459560807,4443046.884806265,180.00003146123373
402154.65459560807,4443049.884806265,180.00003146123373
402154.65459560807,4443052.884806265,180.00003146123373
402154.65459560807,4443055.884806265,180.00003146123373
402154.65459560807,4443058.884806265,180.00003146123373
402154.65459560807,4443061.884806265,180.00003146123373
402154.65459560807,4443064.884806265,180.00003146123373
402154.65459560807,4443067.884806265,180.00003146123373
402154.65459560807,4443070.884806265,180.00003146123373
402154.65459560807,4443073.884806265,180.00003146123373
402154.65459560807,4443076.884806265,180.00003146123373
402154.65459560807,4443079.884806265,180.00003146123373
402154.65459560807,4443082.884806265,180.00003146123373
402154.65459560807,4443085.884806265,180.00003146123373
402154.65459560807,4443088.884806265,180.00003146123373
402154.65459560807,4443091.884806265,180.00003146123373
402154.65459560807,4443094.884806265,180.00003146123373
402154.65459560807,4443097.884806265,180.00003146123373
402154.65459560807,4443100.884806265,180.00003146123373
402154.65459560807,4443103.884806265,180.00003146123373
402154.65459560807,4443106.884806265,180.00003146123373
402154.65459560807,4443109.884806265,180.00003146123373
402154.65459560807,4443112.884806265,180.00003146123373
402154.65459560807,4443115.884806265,180.00003146123373
402157.65459560807,4442976.384806265,180.00003146123373
402157.65459560807,4442979.384806265,180.00003146123373
402157.65459560807,4442982.384806265,180.00003146123373
402157.65459560807,4442985.384806265,180.00003146123373
402157.65459560807,4442988.384806265,180.00003146123373
402157.65459560807,4442991.384806265,180.00003146123373
402157.65459560807,4442994.384806265,180.00003146123373
402157.65459560807,4442997.384806265,180.00003146123373
402157.65459560807,4443000.384806265,180.00003146123373
402157.65459560807,4443003.384806265,180.00003146123373
402157.65459560807,4443006.384806265,180.00003146123373
402157.65459560807,4443009.384806265,180.00003146123373
402157.65459560807,4443012.384806265,180.00003146123373
402157.65459560807,4443015.384806265,180.00003146123373
402157.65459560807,4443018.384806265,180.00003146123373
402157.65459560807,4443021.384806265,180.00003146123373
402157.65459560807,4443024.384806265,180.00003146123373
402157.65459560807,4443027.384806265,180.00003146123373
402157.65459560807,4443030.384806265,180.00003146123373
402157.65459560807,4443033.384806265,180.00003146123373
402157.65459560807,4443036.384806265,180.00003146123373
402157.65459560807,4443039.384806265,180.00003146123373
402157.65459560807,4443042.384806265,180.00003146123373
402157.65459560807,4443045.384806265,180.00003146123373
402157.65459560807,4443048.384806265,180.00003146123373
402157.65459560807,4443051.384806265,180.00003146123373
402157.65459560807,4443054.384806265,180.00003146123373
402157.65459560807,4443057.384806265,180.00003146123373
402157.65459560807,4443060.384806265,180.00003146123373
402157.65459560807,4443063.384806265,180.00003146123373
402157.65459560807,4443066.384806265,180.00003146123373
402157.65459560807,4443069.384806265,180.00003146123373
402157.65459560807,4443072.384806265,180.00003146123373
402157.65459560807,4443075.384806265,180.00003146123373
402157.65459560807,4443078.384806265,180.00003146123373
402157.65459560807,4443081.384806265,180.00003146123373
402157.65459560807,4443084.384806265,180.00003146123373
402157.65459560807,4443087.384806265,180.00003146123373
402157.65459560807,4443090.384806265,180.00003146123373
402157.65459560807,4443093.384806265,180.00003146123373
402157.65459560807,4443096.384806265,180.00003146123373
402157.65459560807,4443099.384806265,180.00003146123373
402157.65459560807,4443102.384806265,180.00003146123373
402157.65459560807,4443105.384806265,180.00003146123373
402157.65459560807,4443108.384806265,180.00003146123373
402157.65459560807,4443111.384806265,180.00003146123373
402157.65459560807,4443114.384806265,180.00003146123373
402157.65459560807,4443117.384806265,180.00003146123373
402160.65459560807,4442974.384806265,180.00003146123373
402160.65459560807,4442977.384806265,180.00003146123373
402160.65459560807,4442980.384806265,180.00003146123373
402160.65459560807,4442983.384806265,180.00003146123373
402160.65459560807,4442986.384806265,180.00003146123373
402160.65459560807,4442989.384806265,180.00003146123373
402160.65459560807,4442992.384806265,180.00003146123373
402160.65459560807,4442995.384806265,180.00003146123373
402160.65459560807,4442998.384806265,180.00003146123373
402160.65459560807,4443001.384806265,180.00003146123373
402160.65459560807,4443004.384806265,180.00003146123373
402160.65459560807,4443007.384806265,180.00003146123373
402160.65459560807,4443010.384806265,180.00003146123373
402160.65459560807,4443013.384806265,180.00003146123373
402160.65459560807,4443016.384806265,180.00003146123373
402160.65459560807,4443019.384806265,180.00003146123373
402160.65459560807,4443022.384806265,180.00003146123373
402160.65459560807,4443025.384806265,180.00003146123373
402160.65459560807,4443028.384806265,180.00003146123373
402160.65459560807,4443031.384806265,180.00003146123373
402160.65459560807,4443034.384806265,180.00003146123373
402160.65459560807,4443037.384806265,180.00003146123373
402160.65459560807,4443040.384806265,180.00003146123373
402160.65459560807,4443043.384806265,180.00003146123373
402160.65459560807,4443046.384806265,180.00003146123373
402160.65459560807,4443049.384806265,180.00003146123373
402160.65459560807,4443052.384806265,180.00003146123373
402160.65459560807,4443055.384806265,180.00003146123373
402160.65459560807,4443058.384806265,180.00003146123373
402160.65459560807,4443061.384806265,180.00003146123373
402160.65459560807,4443064.384806265,180.00003146123373
402160.65459560807,4443067.384806265,180.00003146123373
402160.65459560807,4443070.384806265,180.00003146123373
402160.65459560807,4443073.384806265,180.00003146123373
402160.65459560807,4443076.384806265,180.00003146123373
402160.65459560807,4443079.384806265,180.00003146123373
402160.65459560807,4443082.384806265,180.00003146123373
402160.65459560807,4443085.384806265,180.00003146123373
402160.65459560807,4443088.384806265,180.00003146123373
402160.65459560807,4443091.384806265,180.00003146123373
402160.65459560807,4443094.384806265,180.00003146123373
402160.65459560807,4443097.384806265,180.00003146123373
402160.65459560807,4443100.384806265,180.00003146123373
402160.65459560807,4443103.384806265,180.00003146123373
402160.65459560807,4443106.384806265,180.00003146123373
402160.65459560807,4443109.384806265,180.00003146123373
402160.65459560807,4443112.384806265,180.00003146123373
402160.65459560807,4443115.384806265,180.00003146123373
402163.65459560807,4442973.884806265,180.00003146123373
402163.65459560807,4442976.884806265,180.00003146123373
402163.65459560807,4442979.884806265,180.00003146123373
402163.65459560807,4442982.884806265,180.00003146123373
402163.65459560807,4442985.884806265,180.00003146123373
402163.65459560807,4442988.884806265,180.00003146123373
402163.65459560807,4442991.884806265,180.00003146123373
402163.65459560807,4442994.884806265,180.00003146123373
402163.65459560807,4442997.884806265,180.00003146123373
402163.65459560807,4443000.884806265,180.00003146123373
402163.65459560807,4443003.884806265,180.00003146123373
402163.65459560807,4443006.884806265,180.00003146123373
402163.65459560807,4443009.884806265,180.00003146123373
402163.65459560807,4443012.884806265,180.00003146123373
402163.65459560807,4443015.884806265,180.00003146123373
402163.65459560807,4443018.884806265,180.00003146123373
402163.65459560807,4443021.884806265,180.00003146123373
402163.65459560807,4443024.884806265,180.00003146123373
402163.65459560807,4443027.884806265,180.00003146123373
402163.65459560807,4443030.884806265,180.00003146123373
402163.65459560807,4443033.884806265,180.00003146123373
402163.65459560807,4443036.884806265,180.00003146123373
402163.65459560807,4443039.884806265,180.00003146123373
402163.65459560807,4443042.884806265,180.00003146123373
402163.65459560807,4443045.884806265,180.00003146123373
402163.65459560807,4443048.884806265,180.00003146123373
402163.65459560807,4443051.884806265,180.00003146123373
402163.65459560807,4443054.884806265,180.00003146123373
402163.65459560807,4443057.884806265,180.00003146123373
402163.65459560807,4443060.884806265,180.00003146123373
402163.65459560807,4443063.884806265,180.00003146123373
402163.65459560807,4443066.884806265,180.00003146123373
402163.65459560807,4443069.884806265,180.00003146123373
402163.65459560807,4443072.884806265,180.00003146123373
402163.65459560807,4443075.884806265,180.00003146123373
402163.65459560807,4443078.884806265,180.00003146123373
402163.65459560807,4443081.884806265,180.00003146123373
402163.65459560807,4443084.884806265,180.00003146123373
402163.65459560807,4443087.884806265,180.00003146123373
402163.65459560807,4443090.884806265,180.00003146123373
402163.65459560807,4443093.884806265,180.00003146123373
402163.65459560807,4443096.884806265,180.00003146123373
402163.65459560807,4443099.884806265,180.00003146123373
402163.65459560807,4443102.884806265,180.00003146123373
402163.65459560807,4443105.884806265,180.00003146123373
402163.65459560807,4443108.884806265,180.00003146123373
402163.65459560807,4443111.884806265,180.00003146123373
402163.65459560807,4443114.884806265,180.00003146123373
402163.65459560807,4443117.884806265,180.00003146123373
402166.65459560807,4442972.384806265,180.00003146123373
402166.65459560807,4442975.384806265,180.00003146123373
402166.65459560807,4442978.384806265,180.00003146123373
402166.65459560807,4442981.384806265,180.00003146123373
402166.65459560807,4442984.384806265,180.00003146123373
402166.65459560807,4442987.384806265,180.00003146123373
402166.65459560807,4442990.384806265,180.00003146123373
